#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:26165791	(2015) Differentiation of Stem Cells From Human Exfoliated Deciduous Teeth Toward a Phenotype of Corneal Epithelium In Vitro.	3	4	2.15	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124	NANOG,POU5F1,KRT19
PMID:25531390	(2014) Increased cycling cell numbers and stem cell associated proteins as potential biomarkers for high grade human papillomavirus+ve pre-neoplastic cervical disease.	3	4	2.15	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000367817	NANOG,POU5F1,PODXL
PMID:23441817	(2013) Embryonic fibroblasts represent a connecting link between mesenchymal and embryonic stem cells.	4	18	1.62	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000498246	NANOG,POU5F1,GATA2,ABCG2
PMID:24047401	(2013) AMP-activated protein kinase as a promoting factor, but complement and thrombin as limiting factors for acquisition of cytoprotection: implications for induction of accommodation.	3	4	2.15	0.41	0.0394	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000356030	HMOX1,FTH1,CD55
PMID:21488722	(2012) 5-Azacytidine makes human preadipocytes able to differentiate into mesoderm-derived cell lineages.	3	4	2.15	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276914	NANOG,POU5F1,PLIN2
PMID:22457178	(2012) Using polymeric materials to control stem cell behavior for tissue regeneration.	5	42	1.35	0.4	0.0394	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000378517,9606.ENSP00000451040	FGF4,NANOG,POU5F1,SPP1,PGF
PMID:22538966	(2012) Differentiated epidermal cells regain the ability to regenerate a skin equivalent by increasing the level of beta-catenin in the cells.	3	4	2.15	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124	NANOG,POU5F1,KRT19
PMID:22684859	(2012) Esophageal cancer tumorspheres involve cancer stem-like populations             with elevated aldehyde dehydrogenase enzymatic activity.	3	4	2.15	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000498246	NANOG,POU5F1,ABCG2
PMID:20604984	(2011) Methylation patterns in 5 terminal regions of pluripotency-related genes in mature bovine gametes.	3	4	2.15	0.41	0.0394	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915	FGF4,NANOG,POU5F1
PMID:20735166	(2011) Stem cell-like properties of human umbilical cord lining epithelial cells and the potential for epidermal reconstitution.	3	4	2.15	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124	NANOG,POU5F1,KRT19
PMID:21605402	(2011) Lineage relationship of prostate cancer cell types based on gene expression.	5	42	1.35	0.4	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000300060,9606.ENSP00000498246	NANOG,POU5F1,TDGF1,ANPEP,ABCG2
PMID:21774692	(2011) Osteoblast differentiation of amniotic fluid-derived stem cells irradiated with visible light.	3	4	2.15	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000378517	NANOG,POU5F1,SPP1
PMID:20178003	(2010) Analysis of long-term culture properties and pluripotent character of two sibling human embryonic stem cell lines derived from discarded embryos.	4	18	1.62	0.41	0.0394	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276603	FGF4,NANOG,POU5F1,TERF1
PMID:20429963	(2010) Changes in the expression of pluripotency-associated genes during preimplantation and peri-implantation stages in bovine cloned and in vitro produced embryos.	3	4	2.15	0.41	0.0394	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915	FGF4,NANOG,POU5F1
PMID:20513630	(2010) Methylation patterns in 5 terminal regions of pluripotency-related genes in bovine in vitro fertilized and cloned embryos.	3	4	2.15	0.41	0.0394	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915	FGF4,NANOG,POU5F1
PMID:19173612	(2009) Temporal analysis of neural differentiation using quantitative proteomics.	5	42	1.35	0.4	0.0394	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000297258,9606.ENSP00000449404	FGF4,NANOG,POU5F1,FABP5,KRT8
PMID:19221599	(2009) Post-translational regulation of Oct4 transcriptional activity.	4	18	1.62	0.41	0.0394	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000378517	FGF4,NANOG,POU5F1,SPP1
PMID:18199879	(2008) The early human germ cell lineage does not express SOX2 during in vivo development or upon in vitro culture.	3	4	2.15	0.41	0.0394	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915	FGF4,NANOG,POU5F1
PMID:18604175	(2008) Potential for cripto-1 in defining stem cell-like characteristics in human malignant melanoma.	3	4	2.15	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145	NANOG,POU5F1,TDGF1
PMID:17564582	(2007) The EWS-Oct-4 fusion gene encodes a transforming gene.	3	4	2.15	0.41	0.0394	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915	FGF4,NANOG,POU5F1
PMID:17660198	(2007) FGF stimulation of the Erk12 signalling cascade triggers transition of pluripotent embryonic stem cells from self-renewal to lineage commitment.	3	4	2.15	0.41	0.0394	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915	FGF4,NANOG,POU5F1
PMID:16996056	(2006) Rabbit embryonic stem cell lines derived from fertilized, parthenogenetic or somatic cell nuclear transfer embryos.	3	4	2.15	0.41	0.0394	9606.ENSP00000168712,9606.ENSP00000259915,9606.ENSP00000296145	FGF4,POU5F1,TDGF1
PMID:16081663	(2005) Monitoring differentiation of human embryonic stem cells using real-time PCR.	3	4	2.15	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145	NANOG,POU5F1,TDGF1
PMID:15070671	(2004) Gene expression in human embryonic stem cell lines: unique molecular signature.	3	4	2.15	0.41	0.0394	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145	NANOG,POU5F1,TDGF1
PMID:24940735	(2014) Gene expression correlations in human cancer cell lines define molecular interaction networks for epithelial phenotype.	7	121	1.04	0.38	0.0396	9606.ENSP00000168712,9606.ENSP00000319730,9606.ENSP00000355124,9606.ENSP00000357392,9606.ENSP00000360269,9606.ENSP00000409544,9606.ENSP00000449404	FGF4,PRSS8,KRT19,EFNA1,TACSTD2,CLDN4,KRT8
PMID:36829800	(2023) Transcriptomic Profiling and Pathway Analysis of Mesenchymal Stem Cells Following Low Dose-Rate Radiation Exposure.	8	173	0.94	0.38	0.0400	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000287474,9606.ENSP00000341170,9606.ENSP00000362817,9606.ENSP00000376197,9606.ENSP00000378517	HMOX1,APOE,FTH1,FRRS1,PTN,FABP3,TFRC,SPP1
PMID:36992907	(2023) Ferroptosis in non-alcoholic liver disease: Molecular mechanisms and therapeutic implications.	5	43	1.34	0.4	0.0400	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000276603,9606.ENSP00000376197,9606.ENSP00000477796	HMOX1,FTH1,TERF1,TFRC,GCH1
PMID:37021556	(2023) RBBP4 is an epigenetic barrier for the induced transition of pluripotent stem cells into totipotent 2C-like cells.	5	43	1.34	0.4	0.0400	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000368632	FGF4,NANOG,POU5F1,TDGF1,GATA3
PMID:35434035	(2022) The critical role and molecular mechanisms of ferroptosis in antioxidant systems: a narrative review.	5	43	1.34	0.4	0.0400	9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000444408,9606.ENSP00000449756,9606.ENSP00000477796	FTH1,TFRC,SLC1A5,SLC38A1,GCH1
PMID:36055194	(2022) Single-cell analysis of embryoids reveals lineage diversification roadmaps of early human development.	5	43	1.34	0.4	0.0400	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000362817,9606.ENSP00000368632,9606.ENSP00000487363	NANOG,GCM1,FABP3,GATA3,HAVCR1
PMID:33441614	(2021) Histone demethylase JMJD2BKDM4B regulates transcriptional program via distinctive epigenetic targets and protein interactors for the maintenance of trophoblast stem cells.	5	43	1.34	0.4	0.0400	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000389870	FGF4,NANOG,GCM1,POU5F1,DLX3
PMID:33643392	(2021) The Dynamics of Metabolic Characterization in iPSC-Derived Kidney Organoid Differentiation via a Comparative Omics Approach.	5	43	1.34	0.4	0.0400	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000496870	FGF4,NANOG,POU5F1,GATA3,LRP2
PMID:34492290	(2021) Genomics and metabolomics of early-stage thioacetamide-induced liver injury: An interspecies study between guinea pig and rat.	5	43	1.34	0.4	0.0400	9606.ENSP00000216117,9606.ENSP00000300093,9606.ENSP00000378517,9606.ENSP00000409544,9606.ENSP00000487363	HMOX1,PLK1,SPP1,CLDN4,HAVCR1
PMID:33552076	(2020) Tumor Hypoxia Regulates Immune EscapeInvasion: Influence on Angiogenesis and Potential Impact of Hypoxic Biomarkers on Cancer Therapies.	5	43	1.34	0.4	0.0400	9606.ENSP00000216117,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000378517,9606.ENSP00000451040	HMOX1,NANOG,POU5F1,SPP1,PGF
PMID:29346426	(2018) Proliferation and survival of human amniotic epithelial cells during their hepatic differentiation.	5	43	1.34	0.4	0.0400	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000300060	FGF4,NANOG,POU5F1,TDGF1,ANPEP
PMID:29445127	(2018) Cripto-1 contributes to stemness in hepatocellular carcinoma by stabilizing Dishevelled-3 and activating Wntbeta-catenin pathway.	5	43	1.34	0.4	0.0400	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000498246	FGF4,NANOG,POU5F1,TDGF1,ABCG2
PMID:24321398	(2014) Ovarian cancer stem cells: are they real and why are they important?	5	43	1.34	0.4	0.0400	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000409544,9606.ENSP00000498246	NANOG,POU5F1,KRT19,CLDN4,ABCG2
PMID:25587287	(2014) Directing parthenogenetic stem cells differentiate into adipocytes for engineering injectable adipose tissue.	5	43	1.34	0.4	0.0400	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000345681,9606.ENSP00000378517	NANOG,POU5F1,ANPEP,GATA2,SPP1
PMID:37291192	(2023) Pluripotency-independent induction of human trophoblast stem cells from fibroblasts.	6	78	1.16	0.39	0.0404	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632	FGF4,NANOG,GCM1,POU5F1,GATA2,GATA3
PMID:37894821	(2023) Erythroid Cells as Full Participants in the Tumor Microenvironment.	6	78	1.16	0.39	0.0404	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000376197,9606.ENSP00000444408	NANOG,GCM1,POU5F1,GATA2,TFRC,SLC1A5
PMID:32724077	(2020) Origin and function of the yolk sac in primate embryogenesis.	6	78	1.16	0.39	0.0404	9606.ENSP00000168712,9606.ENSP00000212355,9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000374309,9606.ENSP00000496870	FGF4,TGFBR3,NANOG,APOE,LAMA1,LRP2
PMID:35562979	(2022) Epigenetic Modifications and Non-Coding RNA in Diabetes-Mellitus-Induced Coronary Artery Disease: Pathophysiological Link and New Therapeutic Frontiers.	7	122	1.03	0.38	0.0407	9606.ENSP00000168712,9606.ENSP00000216117,9606.ENSP00000244537,9606.ENSP00000252486,9606.ENSP00000364683,9606.ENSP00000378517,9606.ENSP00000442788	FGF4,HMOX1,H4C6,APOE,BAMBI,SPP1,TET2
PMID:30717449	(2019) Micrornas at the Interface between Osteogenesis and Angiogenesis as Targets for Bone Regeneration.	7	122	1.03	0.38	0.0407	9606.ENSP00000168712,9606.ENSP00000345681,9606.ENSP00000357392,9606.ENSP00000364683,9606.ENSP00000368632,9606.ENSP00000378517,9606.ENSP00000451040	FGF4,GATA2,EFNA1,BAMBI,GATA3,SPP1,PGF
PMID:33144666	(2020) Embryonic liver developmental trajectory revealed by single-cell RNA sequencing in the Foxa2(eGFP) mouse.	7	123	1.03	0.37	0.0427	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000409544,9606.ENSP00000435233	FGF4,NANOG,APOE,POU5F1,KRT19,CLDN4,TEAD1
PMID:35682573	(2022) Understanding the Underlying Molecular Mechanisms of Meiotic Arrest during In Vitro Spermatogenesis in Rat Prepubertal Testicular Tissue.	6	79	1.15	0.38	0.0429	9606.ENSP00000252486,9606.ENSP00000268053,9606.ENSP00000300093,9606.ENSP00000348838,9606.ENSP00000364976,9606.ENSP00000436607	APOE,CYP11A1,PLK1,UBE2C,CKS2,ADM
PMID:34299328	(2021) Blood-Brain Barrier and Neurodegenerative Diseases-Modeling with iPSC-Derived Brain Cells.	6	79	1.15	0.38	0.0429	9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000355124,9606.ENSP00000409544,9606.ENSP00000449404	APOE,POU5F1,ANPEP,KRT19,CLDN4,KRT8
PMID:22500143	(2012) Mechanisms underlying the osteo- and adipo-differentiation of human mesenchymal stem cells.	6	79	1.15	0.38	0.0429	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000264187,9606.ENSP00000345681,9606.ENSP00000378517	FGF4,NANOG,POU5F1,NID1,GATA2,SPP1
PMID:36684087	(2023) Engineering placenta-like organoids containing endogenous vascular cells from human-induced pluripotent stem cells.	5	44	1.33	0.39	0.0430	9606.ENSP00000244537,9606.ENSP00000259803,9606.ENSP00000360269,9606.ENSP00000368632,9606.ENSP00000449404	H4C6,GCM1,TACSTD2,GATA3,KRT8
PMID:36834931	(2023) Novel Variants of SOX4 in Patients with Intellectual Disability.	4	19	1.6	0.4	0.0430	9606.ENSP00000168712,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000374309	FGF4,POU5F1,GATA3,LAMA1
PMID:36852435	(2023) Homogeneity of XEN Cells Is Critical for Generation of Chemically Induced Pluripotent Stem Cells.	4	19	1.6	0.4	0.0430	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145	FGF4,NANOG,POU5F1,TDGF1
PMID:37005430	(2023) Ferroptosis in lung cancer: a novel pathway regulating cell death and a promising target for drug therapy.	7	124	1.02	0.37	0.0430	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000362817,9606.ENSP00000368572,9606.ENSP00000376197,9606.ENSP00000449756,9606.ENSP00000477796	HMOX1,FTH1,FABP3,SAT1,TFRC,SLC38A1,GCH1
PMID:37339119	(2023) A new human embryonic cell type associated with activity of young transposable elements allows definition of the inner cell mass.	5	44	1.33	0.39	0.0430	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000389870	NANOG,POU5F1,GATA2,GATA3,DLX3
PMID:37339558	(2023) Apolipoprotein E is required for brain iron homeostasis in mice.	4	19	1.6	0.4	0.0430	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000376197	HMOX1,APOE,FTH1,TFRC
PMID:37607902	(2023) Double-edged roles of ferroptosis in endometriosis and endometriosis-related infertility.	5	44	1.33	0.39	0.0430	9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000444408,9606.ENSP00000449756,9606.ENSP00000477796	FTH1,TFRC,SLC1A5,SLC38A1,GCH1
PMID:37615224	(2023) Exploring stage-specific embryonic antigen 3 involvement in oral cancer progression and as a potential target for taxane-based chemotherapy.	4	19	1.6	0.4	0.0430	9606.ENSP00000216117,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000378517	HMOX1,NANOG,POU5F1,SPP1
PMID:37696871	(2023) Comparison of miRNA transcriptome of exosomes in three categories of somatic cells with derived iPSCs.	4	19	1.6	0.4	0.0430	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060	FGF4,NANOG,POU5F1,ANPEP
PMID:38033854	(2023) Exploring maternal-fetal interface with in vitro placental and trophoblastic models.	5	44	1.33	0.39	0.0430	9606.ENSP00000168712,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000498246	FGF4,GCM1,POU5F1,GATA3,ABCG2
PMID:38067237	(2023) Stem Cell Theory of Cancer: Clinical Implications of Epigenomic versus Genomic Biomarkers in Cancer Care.	5	44	1.33	0.39	0.0430	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000376197,9606.ENSP00000444408,9606.ENSP00000498246	NANOG,POU5F1,TFRC,SLC1A5,ABCG2
PMID:35645831	(2022) Honokiol Induces Ferroptosis by Upregulating HMOX1 in Acute Myeloid Leukemia Cells.	4	19	1.6	0.4	0.0430	9606.ENSP00000216117,9606.ENSP00000368572,9606.ENSP00000376197,9606.ENSP00000484644	HMOX1,SAT1,TFRC,CHAC1
PMID:35883581	(2022) In Vitro Differentiation of Human Amniotic Epithelial Cells into Hepatocyte-like Cells.	5	44	1.33	0.39	0.0430	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000356030	FGF4,NANOG,POU5F1,TDGF1,CD55
PMID:36337066	(2022) Rapid Isolation of Gastric Adenocarcinoma Cancer Stem Cells as a Target for Autologous Dendritic Cell-Based Immunotherapy.	4	19	1.6	0.4	0.0430	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000376197	NANOG,POU5F1,TDGF1,TFRC
PMID:36599336	(2022) Human Endogenous Retroviruses: Friends and Foes in Urology Clinics.	5	44	1.33	0.39	0.0430	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000341170,9606.ENSP00000442788,9606.ENSP00000444408	NANOG,POU5F1,PTN,TET2,SLC1A5
PMID:36703745	(2022) Pharmacological modulation of ferroptosis as a therapeutic target for liver fibrosis.	5	44	1.33	0.39	0.0430	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000477796	HMOX1,FTH1,TFRC,SPP1,GCH1
PMID:33333069	(2021) Modeling human embryo development with embryonic and extra-embryonic stem cells.	4	19	1.6	0.4	0.0430	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632	NANOG,POU5F1,GATA2,GATA3
PMID:33918106	(2021) Peptide-Based Strategies for Targeted Tumor Treatment and Imaging.	5	44	1.33	0.39	0.0430	9606.ENSP00000300060,9606.ENSP00000362817,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000496870	ANPEP,FABP3,TFRC,SPP1,LRP2
PMID:34350230	(2021) Generation of Trophoblast-Like Cells From Hypomethylated Porcine Adult Dermal Fibroblasts.	4	19	1.6	0.4	0.0430	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000268053	NANOG,GCM1,POU5F1,CYP11A1
PMID:34381422	(2021) Comprehensive Analysis of the Expression and Prognostic Value of SPINT12 in Breast Carcinoma.	4	19	1.6	0.4	0.0430	9606.ENSP00000319730,9606.ENSP00000355124,9606.ENSP00000409544,9606.ENSP00000449404	PRSS8,KRT19,CLDN4,KRT8
PMID:31889462	(2020) Molecular characterization of AwSox2 from bivalve Anodonta woodiana: Elucidating its player in the immune response.	4	19	1.6	0.4	0.0430	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000342385	FGF4,NANOG,POU5F1,PTGES
PMID:30819221	(2019) Cross-talk among AFAP1-AS1, ACVR1 and microRNA-384 regulates the stemness of pancreatic cancer cells and tumorigenicity in nude mice.	4	19	1.6	0.4	0.0430	9606.ENSP00000259915,9606.ENSP00000341170,9606.ENSP00000355124,9606.ENSP00000498246	POU5F1,PTN,KRT19,ABCG2
PMID:31234273	(2019) Ferritin in Kidney and Vascular Related Diseases: Novel Roles for an Old Player.	4	19	1.6	0.4	0.0430	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000487363	HMOX1,FTH1,TFRC,HAVCR1
PMID:30078556	(2018) Self-Renewing Trophoblast Organoids Recapitulate the Developmental Program of the Early Human Placenta.	5	44	1.33	0.39	0.0430	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000368632	FGF4,NANOG,GCM1,POU5F1,GATA3
PMID:27856956	(2017) The Efflux Transporter ABCG2 Maintains Prostate Stem Cells.	4	19	1.6	0.4	0.0430	9606.ENSP00000259915,9606.ENSP00000297991,9606.ENSP00000449404,9606.ENSP00000498246	POU5F1,AQP3,KRT8,ABCG2
PMID:28188103	(2017) Kidney Organoids: A Translational Journey.	5	44	1.33	0.39	0.0430	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000367817,9606.ENSP00000368632,9606.ENSP00000487363	NANOG,POU5F1,PODXL,GATA3,HAVCR1
PMID:28677529	(2017) Generation and characterization of a human iPSC cell line expressing inducible Cas9 in the safe harbor AAVS1 locus.	4	19	1.6	0.4	0.0430	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000345681	NANOG,POU5F1,TDGF1,GATA2
PMID:28680106	(2017) Gaining comprehensive biological insight into the transcriptome by performing a broad-spectrum RNA-seq analysis.	4	19	1.6	0.4	0.0430	9606.ENSP00000004531,9606.ENSP00000296145,9606.ENSP00000355124,9606.ENSP00000449404	SLC7A2,TDGF1,KRT19,KRT8
PMID:26717806	(2016) Caveolin-1 is essential in the differentiation of human adipose-derived stem cells into hepatocyte-like cells via an MAPK pathway-dependent mechanism.	4	19	1.6	0.4	0.0430	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000376197	NANOG,POU5F1,ANPEP,TFRC
PMID:26986762	(2016) Human umbilical cord blood mononuclear cells and chorionic plate-derived mesenchymal stem cells promote axon survival in a rat model of optic nerve crush injury.	5	44	1.33	0.39	0.0430	9606.ENSP00000168712,9606.ENSP00000216117,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060	FGF4,HMOX1,NANOG,POU5F1,ANPEP
PMID:26461180	(2015) The first two cell-fate decisions of preimplantation mouse embryo development are not functionally independent.	4	19	1.6	0.4	0.0430	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000368632,9606.ENSP00000496870	FGF4,NANOG,GATA3,LRP2
PMID:24835466	(2014) GATA6 levels modulate primitive endoderm cell fate choice and timing in the mouse blastocyst.	4	19	1.6	0.4	0.0430	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632	FGF4,NANOG,POU5F1,GATA3
PMID:25127056	(2014) Notch and hippo converge on Cdx2 to specify the trophectoderm lineage in the mouse blastocyst.	4	19	1.6	0.4	0.0430	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632	FGF4,NANOG,POU5F1,GATA3
PMID:23415233	(2013) DNA synthesis is required for reprogramming mediated by stem cell fusion.	4	19	1.6	0.4	0.0430	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000442788	NANOG,POU5F1,TDGF1,TET2
PMID:23643939	(2013) Differential BMP signaling controls formation and differentiation of multipotent preplacodal ectoderm progenitors from human embryonic stem cells.	5	44	1.33	0.39	0.0430	9606.ENSP00000229307,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000389870,9606.ENSP00000449404	NANOG,GATA2,GATA3,DLX3,KRT8
PMID:37872954	(2023) Targeting Ferroptosis in Bone-Related Diseases: Facts and Perspectives.	6	80	1.15	0.38	0.0436	9606.ENSP00000075120,9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000368572,9606.ENSP00000376197,9606.ENSP00000477796	SLC2A3,HMOX1,FTH1,SAT1,TFRC,GCH1
PMID:33531465	(2021) Cross-species single-cell transcriptomic analysis reveals pre-gastrulation developmental differences among pigs, monkeys, and humans.	6	80	1.15	0.38	0.0436	9606.ENSP00000168712,9606.ENSP00000259915,9606.ENSP00000297258,9606.ENSP00000357392,9606.ENSP00000442788,9606.ENSP00000498246	FGF4,POU5F1,FABP5,EFNA1,TET2,ABCG2
PMID:32268506	(2020) Molecular Chaperones in Cancer Stem Cells: Determinants of Stemness and Potential Targets for Antitumor Therapy.	8	177	0.93	0.37	0.0436	9606.ENSP00000075120,9606.ENSP00000168712,9606.ENSP00000216117,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000449404,9606.ENSP00000498246	SLC2A3,FGF4,HMOX1,NANOG,POU5F1,TDGF1,KRT8,ABCG2
PMID:37208718	(2023) Integrated single-nucleus sequencing and spatial architecture analysis identified distinct injured-proximal tubular types in calculi rats.	5	45	1.32	0.38	0.0451	9606.ENSP00000212355,9606.ENSP00000273550,9606.ENSP00000341170,9606.ENSP00000378517,9606.ENSP00000487363	TGFBR3,FTH1,PTN,SPP1,HAVCR1
PMID:34655293	(2022) Human embryonic stem cell-derived neural crest model unveils CD55 as a cancer stem cell regulator for therapeutic targeting in MYCN-amplified neuroblastoma.	5	45	1.32	0.38	0.0451	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000356030,9606.ENSP00000367817,9606.ENSP00000498246	NANOG,POU5F1,CD55,PODXL,ABCG2
PMID:35063312	(2022) Epigenetic mechanisms of inner ear development.	5	45	1.32	0.38	0.0451	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000392028,9606.ENSP00000442788	NANOG,POU5F1,GATA3,CHD7,TET2
PMID:35280796	(2022) Insights Into Ferroptosis, a Novel Target for the Therapy of Cancer.	5	45	1.32	0.38	0.0451	9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000444408,9606.ENSP00000449756,9606.ENSP00000484644	FTH1,TFRC,SLC1A5,SLC38A1,CHAC1
PMID:35887129	(2022) FOXM1-CD44 Signaling Is Critical for the Acquisition of Regorafenib Resistance in Human Liver Cancer Cells.	5	45	1.32	0.38	0.0451	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000355124,9606.ENSP00000498246	NANOG,POU5F1,ANPEP,KRT19,ABCG2
PMID:36612281	(2022) Circulating Tumor Cells as Biomarkers for Renal Cell Carcinoma: Ready for Prime Time?	5	45	1.32	0.38	0.0451	9606.ENSP00000178638,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000449404	CA12,NANOG,POU5F1,KRT19,KRT8
PMID:36911290	(2022) Indirect Mechanisms of Transcription Factor-Mediated Gene Regulation during Cell Fate Changes.	5	45	1.32	0.38	0.0451	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000442788	NANOG,POU5F1,GATA2,GATA3,TET2
